Timestamp (ns),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1724512031640353716,-192.0,-92.0,2702.0,7.0,-6.0,4.0
1724512031645358599,-191.0,-98.0,2704.0,-1.0,-7.0,-3.0
1724512031650363482,-193.0,-92.0,2712.0,7.0,-13.0,-2.0
1724512031655368364,-198.0,-82.0,2708.0,3.0,-3.0,-5.0
1724512031660373247,-200.0,-81.0,2714.0,-1.0,-14.0,-7.0
1724512031665378130,-205.0,-91.0,2713.0,8.0,-12.0,3.0
1724512031670352495,-192.0,-85.0,2709.0,2.0,-9.0,-4.0
1724512031675357378,-183.0,-94.0,2707.0,6.0,-9.0,-6.0
1724512031680362261,-188.0,-84.0,2698.0,4.0,2.0,1.0
1724512031685367144,-198.0,-78.0,2715.0,2.0,-13.0,-4.0
1724512031690372026,-194.0,-82.0,2709.0,9.0,-12.0,-6.0
1724512031695376909,-189.0,-85.0,2704.0,-4.0,-4.0,3.0
1724512031700381792,-191.0,-93.0,2710.0,4.0,-7.0,-3.0
1724512031705356157,-192.0,-86.0,2700.0,2.0,-4.0,0.0
1724512031710361040,-186.0,-85.0,2708.0,0.0,-12.0,-1.0
1724512031715365923,-190.0,-93.0,2707.0,10.0,-7.0,-1.0
1724512031720370806,-196.0,-91.0,2708.0,5.0,-1.0,2.0
1724512031725375689,-200.0,-84.0,2706.0,-2.0,-5.0,3.0
1724512031730380571,-198.0,-88.0,2698.0,8.0,-13.0,-1.0
1724512031735354937,-188.0,-89.0,2698.0,14.0,-14.0,-5.0
1724512031740359819,-189.0,-84.0,2701.0,4.0,-12.0,-3.0
1724512031745364702,-196.0,-95.0,2703.0,3.0,-9.0,1.0
1724512031750369585,-197.0,-91.0,2706.0,10.0,-13.0,-3.0
1724512031755374468,-189.0,-86.0,2707.0,0.0,-9.0,0.0
1724512031760379351,-192.0,-95.0,2705.0,7.0,-3.0,0.0
1724512031765353716,-196.0,-95.0,2705.0,8.0,-9.0,-5.0
1724512031770358599,-187.0,-85.0,2711.0,5.0,-15.0,2.0
1724512031775363482,-192.0,-84.0,2710.0,9.0,-10.0,-2.0
1724512031780368364,-194.0,-91.0,2706.0,7.0,-7.0,-4.0
1724512031785373247,-186.0,-93.0,2708.0,1.0,-2.0,1.0
1724512031790378130,-189.0,-83.0,2705.0,-1.0,-4.0,-3.0
1724512031795352495,-182.0,-85.0,2702.0,6.0,-2.0,-5.0
1724512031800357378,-187.0,-89.0,2705.0,9.0,-15.0,0.0
1724512031805362261,-191.0,-89.0,2707.0,1.0,0.0,-2.0
1724512031810367144,-184.0,-96.0,2708.0,3.0,-12.0,0.0
1724512031815372026,-193.0,-88.0,2704.0,7.0,-7.0,0.0
1724512031820376909,-199.0,-89.0,2704.0,6.0,-14.0,-1.0
1724512031825381792,-194.0,-98.0,2705.0,-5.0,-13.0,-1.0
1724512031830356157,-185.0,-83.0,2702.0,0.0,-10.0,-10.0
1724512031835361040,-188.0,-87.0,2707.0,10.0,-17.0,0.0
1724512031840365923,-205.0,-86.0,2705.0,13.0,-8.0,-1.0
1724512031845370806,-197.0,-96.0,2700.0,4.0,-6.0,0.0
1724512031850375689,-193.0,-81.0,2701.0,1.0,-7.0,-9.0
1724512031855380571,-194.0,-84.0,2712.0,6.0,-13.0,-1.0
1724512031860354937,-189.0,-88.0,2703.0,3.0,-12.0,-5.0
1724512031865359819,-190.0,-80.0,2699.0,3.0,3.0,-6.0
1724512031870364702,-195.0,-87.0,2699.0,-1.0,-7.0,3.0
1724512031875369585,-177.0,-92.0,2704.0,4.0,-10.0,-2.0
1724512031880374468,-185.0,-83.0,2709.0,10.0,-12.0,-3.0
1724512031885379351,-196.0,-88.0,2718.0,2.0,-7.0,-1.0
1724512031890353716,-194.0,-89.0,2700.0,-1.0,-5.0,2.0
1724512031895358599,-183.0,-85.0,2701.0,5.0,-3.0,-8.0
1724512031900363482,-184.0,-89.0,2709.0,3.0,-16.0,-2.0
1724512031905368364,-198.0,-87.0,2713.0,10.0,-15.0,1.0
1724512031910373247,-192.0,-87.0,2711.0,3.0,-4.0,0.0
1724512031915378130,-195.0,-88.0,2713.0,6.0,-15.0,-6.0
1724512031920352495,-198.0,-85.0,2698.0,4.0,0.0,0.0
1724512031925357378,-196.0,-94.0,2701.0,1.0,-16.0,0.0
1724512031930362261,-188.0,-96.0,2710.0,4.0,-7.0,2.0
1724512031935367144,-195.0,-79.0,2708.0,1.0,-13.0,-1.0
1724512031940372026,-187.0,-86.0,2710.0,0.0,-1.0,-6.0
1724512031945376909,-191.0,-88.0,2699.0,9.0,-13.0,1.0
1724512031950381792,-194.0,-71.0,2708.0,4.0,-7.0,-2.0
1724512031955356157,-195.0,-80.0,2708.0,2.0,-22.0,1.0
1724512031960361040,-191.0,-87.0,2711.0,9.0,-6.0,1.0
1724512031965365923,-192.0,-87.0,2710.0,3.0,-8.0,-1.0
1724512031970370806,-202.0,-95.0,2707.0,9.0,-10.0,-4.0
1724512031975375689,-193.0,-96.0,2704.0,-1.0,-2.0,-1.0
1724512031980380571,-192.0,-90.0,2703.0,0.0,-8.0,-3.0
1724512031985354937,-191.0,-79.0,2699.0,3.0,-7.0,-1.0
1724512031990359819,-184.0,-96.0,2704.0,-5.0,-14.0,-1.0
1724512031995364702,-190.0,-88.0,2696.0,2.0,-3.0,0.0
1724512032000369585,-190.0,-87.0,2703.0,3.0,-6.0,-5.0
1724512032005374468,-194.0,-92.0,2702.0,-1.0,-18.0,-2.0
1724512032010379351,-186.0,-93.0,2706.0,3.0,-8.0,-8.0
1724512032015353716,-187.0,-88.0,2701.0,3.0,-5.0,6.0
1724512032020358599,-194.0,-90.0,2701.0,-2.0,-6.0,-2.0
1724512032025363482,-199.0,-86.0,2702.0,5.0,-8.0,-1.0
1724512032030368364,-207.0,-84.0,2702.0,9.0,-9.0,1.0
1724512032035373247,-195.0,-89.0,2713.0,10.0,-7.0,-3.0
1724512032040378130,-193.0,-87.0,2699.0,8.0,-19.0,2.0
1724512032045352495,-191.0,-92.0,2715.0,5.0,-5.0,-2.0
1724512032050357378,-195.0,-91.0,2705.0,10.0,-9.0,-5.0
1724512032055362261,-191.0,-89.0,2712.0,5.0,-16.0,1.0
1724512032060367144,-192.0,-88.0,2707.0,-1.0,-8.0,-6.0
1724512032065372026,-186.0,-92.0,2706.0,4.0,-6.0,-3.0
1724512032070376909,-185.0,-95.0,2704.0,11.0,-5.0,2.0
1724512032075381792,-193.0,-81.0,2699.0,10.0,-5.0,5.0
1724512032080356157,-196.0,-90.0,2705.0,8.0,-9.0,-4.0
1724512032085361040,-195.0,-88.0,2697.0,1.0,1.0,-4.0
1724512032090365923,-195.0,-89.0,2705.0,6.0,-6.0,-6.0
1724512032095370806,-186.0,-95.0,2704.0,-1.0,-8.0,5.0
1724512032100375689,-190.0,-93.0,2698.0,0.0,-8.0,-1.0
1724512032105380571,-186.0,-96.0,2709.0,2.0,-10.0,-8.0
1724512032110354937,-192.0,-100.0,2710.0,3.0,-11.0,1.0
1724512032115359819,-188.0,-81.0,2709.0,1.0,-12.0,0.0
1724512032120364702,-196.0,-85.0,2707.0,9.0,-3.0,-5.0
1724512032125369585,-198.0,-88.0,2707.0,2.0,-17.0,-1.0
1724512032130374468,-194.0,-83.0,2702.0,-1.0,-8.0,0.0
1724512032135379351,-185.0,-85.0,2704.0,2.0,-4.0,3.0
1724512032140353716,-188.0,-90.0,2713.0,5.0,-10.0,-4.0
1724512032145358599,-189.0,-91.0,2706.0,4.0,-8.0,6.0
1724512032150363482,-194.0,-84.0,2704.0,9.0,-6.0,-3.0
1724512032155368364,-195.0,-94.0,2719.0,2.0,-14.0,-3.0
1724512032160373247,-188.0,-88.0,2714.0,3.0,-12.0,2.0
1724512032165378130,-174.0,-86.0,2705.0,9.0,-2.0,-5.0
1724512032170352495,-193.0,-96.0,2715.0,4.0,-9.0,0.0
1724512032175357378,-194.0,-90.0,2707.0,2.0,-4.0,0.0
1724512032180362261,-191.0,-88.0,2706.0,4.0,-14.0,2.0
1724512032185367144,-184.0,-87.0,2711.0,2.0,-9.0,-7.0
1724512032190372026,-188.0,-80.0,2704.0,7.0,-4.0,-6.0
1724512032195376909,-198.0,-85.0,2703.0,6.0,-8.0,1.0
1724512032200381792,-180.0,-88.0,2706.0,9.0,-9.0,-6.0
1724512032205356157,-195.0,-92.0,2701.0,-2.0,-7.0,-2.0
1724512032210361040,-187.0,-88.0,2701.0,-1.0,-7.0,-4.0
1724512032215365923,-196.0,-88.0,2706.0,-2.0,-6.0,0.0
1724512032220370806,-201.0,-89.0,2701.0,6.0,-12.0,-2.0
1724512032225375689,-193.0,-91.0,2711.0,5.0,-6.0,-2.0
1724512032230380571,-196.0,-94.0,2716.0,0.0,-13.0,3.0
1724512032235354937,-193.0,-86.0,2717.0,13.0,-8.0,-3.0
1724512032240359819,-187.0,-97.0,2698.0,3.0,-10.0,2.0
1724512032245364702,-197.0,-92.0,2699.0,6.0,-14.0,-4.0
1724512032250369585,-193.0,-83.0,2701.0,9.0,-7.0,-5.0
1724512032255374468,-180.0,-74.0,2710.0,4.0,0.0,-1.0
1724512032260379351,-187.0,-77.0,2710.0,3.0,-6.0,-3.0
1724512032265353716,-189.0,-92.0,2701.0,1.0,-9.0,1.0
1724512032270358599,-186.0,-93.0,2704.0,7.0,-6.0,-1.0
1724512032275363482,-194.0,-93.0,2710.0,6.0,1.0,0.0
1724512032280368364,-193.0,-86.0,2704.0,4.0,-6.0,-1.0
1724512032285373247,-191.0,-83.0,2696.0,1.0,-15.0,-4.0
1724512032290378130,-195.0,-90.0,2696.0,3.0,-7.0,1.0
1724512032295352495,-192.0,-76.0,2697.0,5.0,-9.0,-2.0
1724512032300357378,-187.0,-89.0,2696.0,7.0,-7.0,1.0
1724512032305362261,-186.0,-95.0,2707.0,5.0,-7.0,-1.0
1724512032310367144,-191.0,-95.0,2703.0,0.0,-13.0,1.0
1724512032315372026,-197.0,-90.0,2708.0,1.0,-16.0,-1.0
1724512032320376909,-190.0,-99.0,2708.0,3.0,-15.0,-1.0
1724512032325381792,-185.0,-90.0,2711.0,2.0,-10.0,-4.0
1724512032330356157,-189.0,-88.0,2715.0,10.0,-13.0,-7.0
1724512032335361040,-190.0,-92.0,2702.0,-4.0,-12.0,2.0
1724512032340365923,-194.0,-94.0,2702.0,-4.0,0.0,6.0
1724512032345370806,-191.0,-89.0,2698.0,-1.0,-10.0,-3.0
1724512032350375689,-179.0,-89.0,2709.0,3.0,-5.0,3.0
1724512032355380571,-183.0,-96.0,2702.0,9.0,-5.0,0.0
1724512032360354937,-192.0,-96.0,2697.0,-3.0,0.0,2.0
1724512032365359819,-194.0,-89.0,2700.0,0.0,-5.0,-4.0
1724512032370364702,-196.0,-90.0,2709.0,3.0,-9.0,2.0
1724512032375369585,-198.0,-94.0,2708.0,5.0,-11.0,0.0
1724512032380374468,-188.0,-87.0,2704.0,5.0,-4.0,-3.0
1724512032385379351,-189.0,-85.0,2700.0,-4.0,-14.0,0.0
1724512032390353716,-188.0,-89.0,2695.0,10.0,-13.0,-3.0
1724512032395358599,-186.0,-84.0,2705.0,5.0,-10.0,1.0
1724512032400363482,-194.0,-91.0,2709.0,5.0,-17.0,-4.0
1724512032405368364,-189.0,-83.0,2696.0,5.0,-14.0,0.0
1724512032410373247,-182.0,-92.0,2707.0,7.0,-11.0,-6.0
1724512032415378130,-194.0,-91.0,2699.0,9.0,-13.0,-5.0
1724512032420352495,-190.0,-94.0,2699.0,9.0,-9.0,0.0
1724512032425357378,-193.0,-87.0,2709.0,2.0,-6.0,-5.0
1724512032430362261,-187.0,-88.0,2711.0,-1.0,-6.0,-3.0
1724512032435367144,-186.0,-88.0,2711.0,8.0,-3.0,1.0
1724512032440372026,-198.0,-86.0,2708.0,6.0,-2.0,0.0
1724512032445376909,-196.0,-80.0,2706.0,3.0,-12.0,1.0
1724512032450381792,-188.0,-83.0,2703.0,-5.0,-8.0,-1.0
1724512032455356157,-189.0,-85.0,2707.0,4.0,-6.0,-1.0
1724512032460361040,-193.0,-86.0,2711.0,4.0,-8.0,-7.0
1724512032465365923,-186.0,-79.0,2707.0,3.0,-14.0,5.0
1724512032470370806,-191.0,-89.0,2698.0,11.0,-7.0,-3.0
1724512032475375689,-188.0,-91.0,2699.0,6.0,-7.0,2.0
1724512032480380571,-186.0,-89.0,2707.0,3.0,-11.0,-5.0
1724512032485354937,-187.0,-91.0,2711.0,0.0,-6.0,1.0
1724512032490359819,-189.0,-79.0,2702.0,3.0,-9.0,0.0
1724512032495364702,-196.0,-87.0,2709.0,5.0,-7.0,-1.0
1724512032500369585,-193.0,-86.0,2707.0,8.0,-10.0,2.0
1724512032505374468,-188.0,-88.0,2701.0,0.0,-10.0,2.0
1724512032510379351,-194.0,-86.0,2711.0,-2.0,-12.0,-8.0
1724512032515353716,-194.0,-95.0,2711.0,8.0,-10.0,-1.0
1724512032520358599,-185.0,-83.0,2711.0,3.0,-10.0,5.0
1724512032525363482,-193.0,-93.0,2712.0,1.0,-6.0,-3.0
1724512032530368364,-193.0,-93.0,2712.0,5.0,-19.0,-4.0
1724512032535373247,-195.0,-85.0,2710.0,9.0,-8.0,-3.0
1724512032540378130,-190.0,-82.0,2706.0,7.0,-20.0,-1.0
1724512032545352495,-192.0,-90.0,2703.0,2.0,-12.0,-2.0
1724512032550357378,-188.0,-89.0,2700.0,8.0,-7.0,-6.0
1724512032555362261,-194.0,-82.0,2704.0,11.0,-8.0,-6.0
1724512032560367144,-185.0,-84.0,2699.0,5.0,-13.0,3.0
1724512032565372026,-183.0,-85.0,2702.0,8.0,-7.0,-5.0
1724512032570376909,-184.0,-98.0,2692.0,8.0,-7.0,-5.0
1724512032575381792,-188.0,-87.0,2701.0,5.0,-11.0,0.0
1724512032580356157,-194.0,-87.0,2699.0,2.0,-7.0,-1.0
1724512032585361040,-198.0,-91.0,2708.0,-4.0,-7.0,1.0
1724512032590365923,-185.0,-94.0,2705.0,7.0,-5.0,0.0
1724512032595370806,-191.0,-81.0,2699.0,6.0,-4.0,-4.0
1724512032600375689,-192.0,-87.0,2705.0,0.0,-11.0,-1.0
1724512032605380571,-187.0,-88.0,2699.0,9.0,-10.0,-3.0
1724512032610354937,-205.0,-97.0,2710.0,-3.0,-13.0,-2.0
1724512032615359819,-201.0,-86.0,2717.0,5.0,-7.0,-3.0
1724512032620364702,-192.0,-86.0,2714.0,1.0,1.0,-2.0
1724512032625369585,-193.0,-87.0,2710.0,3.0,-11.0,1.0
1724512032630374468,-199.0,-83.0,2704.0,6.0,-15.0,-3.0
1724512032635379351,-194.0,-83.0,2720.0,7.0,-11.0,1.0
1724512032640353716,-187.0,-88.0,2715.0,10.0,-16.0,-4.0
1724512032645358599,-184.0,-89.0,2706.0,1.0,-4.0,-6.0
1724512032650363482,-202.0,-87.0,2703.0,5.0,-12.0,1.0
1724512032655368364,-204.0,-84.0,2706.0,2.0,-13.0,-3.0
1724512032660373247,-188.0,-89.0,2712.0,6.0,-12.0,-5.0
1724512032665378130,-197.0,-96.0,2702.0,-1.0,-16.0,-1.0
1724512032670352495,-197.0,-100.0,2708.0,10.0,-6.0,3.0
1724512032675357378,-189.0,-98.0,2707.0,5.0,-4.0,-7.0
1724512032680362261,-197.0,-85.0,2708.0,3.0,-9.0,-1.0
1724512032685367144,-189.0,-85.0,2703.0,0.0,-3.0,-5.0
1724512032690372026,-190.0,-96.0,2703.0,2.0,-8.0,-1.0
1724512032695376909,-199.0,-94.0,2713.0,4.0,-5.0,-6.0
1724512032700381792,-188.0,-88.0,2704.0,7.0,-7.0,-4.0
1724512032705356157,-191.0,-89.0,2708.0,-4.0,-10.0,-4.0
1724512032710361040,-191.0,-88.0,2709.0,9.0,-9.0,-2.0
1724512032715365923,-188.0,-90.0,2708.0,0.0,0.0,0.0
1724512032720370806,-186.0,-88.0,2700.0,5.0,-13.0,-1.0
1724512032725375689,-187.0,-89.0,2708.0,7.0,-6.0,2.0
1724512032730380571,-190.0,-84.0,2710.0,0.0,-10.0,0.0
1724512032735354937,-204.0,-96.0,2704.0,2.0,-8.0,-3.0
1724512032740359819,-202.0,-89.0,2706.0,3.0,-13.0,-2.0
1724512032745364702,-191.0,-93.0,2709.0,-1.0,-5.0,-3.0
1724512032750369585,-192.0,-87.0,2694.0,8.0,-15.0,2.0
1724512032755374468,-185.0,-79.0,2695.0,8.0,-7.0,-7.0
1724512032760379351,-182.0,-88.0,2706.0,2.0,-8.0,-1.0
1724512032765353716,-189.0,-93.0,2705.0,0.0,-7.0,0.0
1724512032770358599,-186.0,-84.0,2701.0,6.0,-11.0,4.0
1724512032775363482,-196.0,-86.0,2705.0,-1.0,-13.0,-5.0
1724512032780368364,-198.0,-86.0,2709.0,-4.0,-5.0,7.0
1724512032785373247,-194.0,-87.0,2704.0,9.0,-1.0,-4.0
1724512032790378130,-192.0,-92.0,2702.0,9.0,-7.0,-1.0
1724512032795352495,-188.0,-89.0,2702.0,9.0,-4.0,-2.0
1724512032800357378,-196.0,-89.0,2702.0,0.0,-11.0,-3.0
1724512032805362261,-191.0,-88.0,2701.0,7.0,-4.0,-5.0
1724512032810367144,-185.0,-92.0,2711.0,9.0,-10.0,3.0
1724512032815372026,-201.0,-90.0,2704.0,5.0,-5.0,-3.0
1724512032820376909,-205.0,-80.0,2700.0,7.0,-6.0,0.0
1724512032825381792,-192.0,-80.0,2702.0,1.0,-11.0,2.0
1724512032830356157,-195.0,-86.0,2704.0,6.0,-17.0,-2.0
1724512032835361040,-188.0,-87.0,2695.0,6.0,4.0,1.0
1724512032840365923,-188.0,-93.0,2701.0,-1.0,-13.0,-2.0
1724512032845370806,-202.0,-93.0,2711.0,9.0,-3.0,4.0
1724512032850375689,-192.0,-87.0,2706.0,-4.0,-6.0,-7.0
1724512032855380571,-193.0,-81.0,2702.0,0.0,-10.0,-3.0
1724512032860354937,-182.0,-87.0,2700.0,5.0,-8.0,5.0
1724512032865359819,-194.0,-93.0,2702.0,-1.0,-2.0,-3.0
1724512032870364702,-193.0,-89.0,2706.0,2.0,-10.0,0.0
1724512032875369585,-189.0,-81.0,2702.0,-1.0,-13.0,0.0
1724512032880374468,-195.0,-82.0,2698.0,0.0,-9.0,-4.0
1724512032885379351,-208.0,-92.0,2701.0,6.0,-3.0,3.0
1724512032890353716,-193.0,-85.0,2699.0,-1.0,-12.0,-9.0
1724512032895358599,-189.0,-89.0,2706.0,6.0,-13.0,4.0
1724512032900363482,-198.0,-93.0,2707.0,-3.0,-3.0,-5.0
1724512032905368364,-197.0,-92.0,2704.0,-2.0,-6.0,-1.0
1724512032910373247,-191.0,-98.0,2703.0,5.0,-8.0,0.0
1724512032915378130,-179.0,-87.0,2700.0,7.0,-7.0,-1.0
1724512032920352495,-192.0,-93.0,2709.0,1.0,-9.0,-3.0
1724512032925357378,-192.0,-91.0,2705.0,2.0,-5.0,-1.0
1724512032930362261,-175.0,-84.0,2707.0,0.0,-7.0,-6.0
1724512032935367144,-190.0,-82.0,2701.0,5.0,-10.0,5.0
1724512032940372026,-193.0,-91.0,2720.0,7.0,-11.0,-8.0
1724512032945376909,-196.0,-91.0,2711.0,4.0,-15.0,-2.0
1724512032950381792,-195.0,-90.0,2710.0,10.0,-10.0,-5.0
1724512032955356157,-191.0,-85.0,2702.0,-2.0,-8.0,5.0
1724512032960361040,-192.0,-92.0,2706.0,12.0,-8.0,0.0
1724512032965365923,-188.0,-90.0,2712.0,6.0,-11.0,-5.0
1724512032970370806,-185.0,-79.0,2691.0,11.0,-9.0,2.0
1724512032975375689,-193.0,-83.0,2696.0,11.0,-10.0,-1.0
1724512032980380571,-186.0,-94.0,2697.0,3.0,-21.0,2.0
1724512032985354937,-195.0,-92.0,2708.0,-4.0,-2.0,-6.0
1724512032990359819,-198.0,-85.0,2703.0,7.0,-11.0,-3.0
1724512032995364702,-182.0,-91.0,2713.0,2.0,-13.0,-1.0
1724512033000369585,-182.0,-93.0,2710.0,-1.0,-1.0,1.0
1724512033005374468,-187.0,-90.0,2700.0,-4.0,-3.0,-4.0
1724512033010379351,-194.0,-87.0,2705.0,2.0,-8.0,-3.0
1724512033015353716,-198.0,-84.0,2710.0,8.0,-5.0,4.0
1724512033020358599,-193.0,-88.0,2710.0,-5.0,-5.0,0.0
1724512033025363482,-185.0,-92.0,2708.0,5.0,-9.0,-5.0
1724512033030368364,-199.0,-80.0,2706.0,3.0,-4.0,-6.0
1724512033035373247,-204.0,-81.0,2709.0,0.0,-8.0,3.0
1724512033040378130,-192.0,-88.0,2706.0,2.0,-7.0,1.0
1724512033045352495,-182.0,-84.0,2709.0,-1.0,-7.0,6.0
1724512033050357378,-200.0,-91.0,2699.0,1.0,-11.0,-9.0
1724512033055362261,-185.0,-93.0,2700.0,3.0,-10.0,0.0
1724512033060367144,-185.0,-88.0,2705.0,6.0,-12.0,0.0
1724512033065372026,-192.0,-86.0,2705.0,3.0,-6.0,-4.0
1724512033070376909,-196.0,-88.0,2708.0,8.0,-4.0,1.0
1724512033075381792,-183.0,-97.0,2698.0,4.0,-8.0,-4.0
1724512033080356157,-188.0,-93.0,2702.0,4.0,-3.0,0.0
1724512033085361040,-200.0,-74.0,2707.0,-2.0,-6.0,-4.0
1724512033090365923,-190.0,-80.0,2705.0,0.0,-10.0,0.0
1724512033095370806,-187.0,-89.0,2700.0,-2.0,-8.0,-3.0
1724512033100375689,-183.0,-94.0,2704.0,2.0,-11.0,3.0
1724512033105380571,-187.0,-91.0,2712.0,4.0,-10.0,-2.0
1724512033110354937,-198.0,-88.0,2706.0,6.0,-17.0,-5.0
1724512033115359819,-185.0,-89.0,2700.0,6.0,-15.0,-1.0
1724512033120364702,-193.0,-86.0,2706.0,2.0,-4.0,3.0
1724512033125369585,-194.0,-93.0,2707.0,6.0,-6.0,0.0
1724512033130374468,-191.0,-91.0,2709.0,2.0,-11.0,-4.0
1724512033135379351,-197.0,-90.0,2714.0,7.0,-12.0,3.0
1724512033140353716,-197.0,-88.0,2708.0,0.0,-8.0,3.0
1724512033145358599,-194.0,-88.0,2712.0,3.0,-4.0,-1.0
1724512033150363482,-194.0,-92.0,2715.0,12.0,-8.0,-3.0
1724512033155368364,-186.0,-78.0,2706.0,7.0,-15.0,0.0
1724512033160373247,-192.0,-90.0,2697.0,5.0,-5.0,-4.0
1724512033165378130,-188.0,-89.0,2708.0,3.0,-10.0,-1.0
1724512033170352495,-190.0,-80.0,2700.0,3.0,-7.0,-2.0
1724512033175357378,-199.0,-91.0,2702.0,9.0,-12.0,-7.0
1724512033180362261,-199.0,-90.0,2696.0,5.0,-2.0,-7.0
1724512033185367144,-191.0,-80.0,2711.0,0.0,-23.0,-4.0
1724512033190372026,-193.0,-82.0,2708.0,7.0,-12.0,-5.0
1724512033195376909,-203.0,-91.0,2703.0,9.0,-12.0,-3.0
1724512033200381792,-194.0,-86.0,2701.0,0.0,-10.0,-3.0
1724512033205356157,-193.0,-87.0,2702.0,5.0,-6.0,-3.0
1724512033210361040,-197.0,-91.0,2711.0,6.0,-8.0,1.0
1724512033215365923,-195.0,-85.0,2708.0,5.0,-6.0,-9.0
1724512033220370806,-187.0,-89.0,2702.0,4.0,-19.0,0.0
1724512033225375689,-192.0,-93.0,2700.0,7.0,-5.0,-3.0
1724512033230380571,-199.0,-89.0,2708.0,3.0,-7.0,-7.0
1724512033235354937,-199.0,-87.0,2700.0,6.0,-11.0,2.0
1724512033240359819,-195.0,-87.0,2706.0,3.0,-7.0,-3.0
1724512033245364702,-198.0,-93.0,2703.0,9.0,-16.0,-4.0
1724512033250369585,-187.0,-88.0,2706.0,2.0,-6.0,1.0
1724512033255374468,-193.0,-86.0,2711.0,10.0,-6.0,-4.0
1724512033260379351,-190.0,-91.0,2710.0,-1.0,-6.0,1.0
1724512033265353716,-193.0,-89.0,2704.0,8.0,-10.0,-6.0
1724512033270358599,-194.0,-88.0,2708.0,2.0,-7.0,1.0
1724512033275363482,-193.0,-90.0,2702.0,1.0,-15.0,-4.0
1724512033280368364,-185.0,-90.0,2712.0,0.0,-7.0,-6.0
1724512033285373247,-187.0,-82.0,2709.0,3.0,-15.0,-2.0
1724512033290378130,-190.0,-93.0,2720.0,4.0,-9.0,1.0
1724512033295352495,-192.0,-90.0,2712.0,3.0,-9.0,-3.0
1724512033300357378,-190.0,-86.0,2703.0,8.0,-10.0,-1.0
1724512033305362261,-189.0,-90.0,2705.0,-1.0,-9.0,0.0
1724512033310367144,-194.0,-87.0,2714.0,5.0,-4.0,-4.0
1724512033315372026,-194.0,-87.0,2709.0,3.0,-7.0,-5.0
1724512033320376909,-189.0,-92.0,2695.0,6.0,0.0,0.0
1724512033325381792,-197.0,-92.0,2700.0,-3.0,-11.0,0.0
1724512033330356157,-189.0,-91.0,2705.0,1.0,-8.0,0.0
1724512033335361040,-185.0,-87.0,2711.0,6.0,-10.0,-6.0
1724512033340365923,-189.0,-86.0,2705.0,9.0,-10.0,-4.0
1724512033345370806,-191.0,-95.0,2699.0,4.0,-14.0,-1.0
1724512033350375689,-195.0,-99.0,2714.0,4.0,-6.0,-2.0
1724512033355380571,-183.0,-91.0,2707.0,3.0,-5.0,-1.0
1724512033360354937,-189.0,-90.0,2705.0,-1.0,-3.0,2.0
1724512033365359819,-190.0,-96.0,2722.0,2.0,-9.0,5.0
1724512033370364702,-194.0,-95.0,2710.0,-2.0,-10.0,-2.0
1724512033375369585,-184.0,-87.0,2711.0,3.0,-10.0,-8.0
1724512033380374468,-193.0,-96.0,2699.0,6.0,-12.0,-4.0
1724512033385379351,-194.0,-88.0,2707.0,1.0,-1.0,-2.0
1724512033390353716,-192.0,-83.0,2700.0,7.0,-9.0,-2.0
1724512033395358599,-198.0,-94.0,2704.0,9.0,-6.0,0.0
1724512033400363482,-190.0,-90.0,2702.0,-1.0,-8.0,-2.0
1724512033405368364,-184.0,-86.0,2702.0,0.0,-4.0,4.0
1724512033410373247,-184.0,-98.0,2705.0,4.0,-3.0,-3.0
1724512033415378130,-188.0,-84.0,2718.0,1.0,-8.0,0.0
1724512033420352495,-182.0,-92.0,2715.0,1.0,-7.0,-5.0
1724512033425357378,-184.0,-97.0,2700.0,6.0,1.0,-8.0
1724512033430362261,-180.0,-87.0,2702.0,-7.0,-3.0,-3.0
1724512033435367144,-187.0,-96.0,2708.0,5.0,-10.0,2.0
1724512033440372026,-193.0,-91.0,2715.0,6.0,-3.0,2.0
1724512033445376909,-183.0,-84.0,2702.0,6.0,-11.0,-1.0
1724512033450381792,-193.0,-89.0,2711.0,2.0,-7.0,-1.0
1724512033455356157,-193.0,-95.0,2707.0,0.0,-2.0,-1.0
1724512033460361040,-195.0,-96.0,2703.0,3.0,-8.0,0.0
1724512033465365923,-196.0,-98.0,2712.0,-3.0,-7.0,-4.0
1724512033470370806,-191.0,-92.0,2709.0,7.0,-12.0,-1.0
1724512033475375689,-182.0,-95.0,2707.0,0.0,-10.0,0.0
1724512033480380571,-187.0,-81.0,2701.0,7.0,-6.0,3.0
1724512033485354937,-196.0,-94.0,2712.0,-7.0,-7.0,-2.0
1724512033490359819,-198.0,-93.0,2703.0,-1.0,-13.0,1.0
1724512033495364702,-187.0,-88.0,2703.0,11.0,-6.0,1.0
1724512033500369585,-193.0,-78.0,2697.0,9.0,-16.0,-2.0
1724512033505374468,-199.0,-77.0,2706.0,-2.0,-21.0,3.0
1724512033510379351,-201.0,-86.0,2700.0,0.0,-8.0,1.0
1724512033515353716,-187.0,-93.0,2710.0,-2.0,-5.0,3.0
1724512033520358599,-189.0,-88.0,2710.0,1.0,-10.0,5.0
1724512033525363482,-194.0,-93.0,2718.0,4.0,-8.0,-2.0
1724512033530368364,-191.0,-90.0,2717.0,4.0,3.0,0.0
1724512033535373247,-193.0,-85.0,2704.0,0.0,-8.0,-1.0
